SUBDIVISION,YEAR,Jan-Feb,Mar-May,June-September,Oct-Dec,ANNUAL
Coastal Karnataka,1997,0.7,59.5,3575.8,317.5,3953.5
Coastal Karnataka,1998,0,80,3265.1,362.9,3708
Coastal Karnataka,1999,0.4,343,3084.9,351.5,3779.8
Coastal Karnataka,2000,15.4,243.1,2903.3,189.6,3351.4
Coastal Karnataka,2001,1,228.7,2663.1,218.9,3111.7
Coastal Karnataka,2002,11.8,195.4,2205,381,2793.2
Coastal Karnataka,2003,3.7,55.9,2817.9,194.4,3071.9
Coastal Karnataka,2004,0,360.2,2552.8,156.8,3069.8
Coastal Karnataka,2005,0.7,117.5,3147.1,205.6,3470.9
Coastal Karnataka,2006,1,366.3,3160.6,309.4,3837.3
Coastal Karnataka,2007,0,101.9,3567.3,191.1,3860.3
Coastal Karnataka,2008,14.8,259.1,2808.1,124.4,3206.4
Coastal Karnataka,2009,0.4,160.4,3246,455.2,3862
Coastal Karnataka,2010,14.8,145.9,2988.8,537.2,3686.7
Coastal Karnataka,2011,8.6,124.1,3505.4,270.5,3908.6
Coastal Karnataka,2012,30.33777193,105,2815.1,186.7,3137.137772
Coastal Karnataka,2013,22,147.9,3727.6,332,4229.5
Coastal Karnataka,2014,0.3,224.3,3162.7,297.2,3684.5
Coastal Karnataka,2015,2.4,254.8,2501.7,347,3105.9
Coastal Karnataka,2016,0.5,98.3,2423.4,97.5,2619.7
Coastal Karnataka,2017,1.1,141,2593.2,212.3,2947.6
North Interior Karnataka,1901,22.3,139.8,516.3,94.5,772.9
North Interior Karnataka,1902,0,57.2,419.3,239.6,716.1
North Interior Karnataka,1903,3.5,60.4,647.9,216.7,928.5
North Interior Karnataka,1904,0.5,65.8,425.8,86.5,578.6
North Interior Karnataka,1905,6,69.8,341.1,89.4,506.3
North Interior Karnataka,1906,21.3,32.8,560.4,169.4,783.9
North Interior Karnataka,1907,1.1,114.6,596.7,34.3,746.7
North Interior Karnataka,1908,1.6,39.1,536.3,18.1,595.1
North Interior Karnataka,1909,2.5,77.2,532.5,63.6,675.8
North Interior Karnataka,1910,0,35.2,587.9,136.4,759.5
North Interior Karnataka,1911,0,51.4,378.1,80.5,510
North Interior Karnataka,1912,12.5,80.8,532.3,133.2,758.8
North Interior Karnataka,1913,0.9,93,389.2,89.2,572.3
North Interior Karnataka,1914,0,54.3,684.5,86.1,824.9
North Interior Karnataka,1915,28.9,98.3,488.7,137.4,753.3
North Interior Karnataka,1916,1.2,83,604.6,399.1,1087.9
North Interior Karnataka,1917,21.1,54.6,551.6,196.6,823.9
North Interior Karnataka,1918,6.1,142.1,292.3,87.6,528.1
North Interior Karnataka,1919,10.9,78,466.4,171.8,727.1
North Interior Karnataka,1920,2.6,57.4,353.9,56.5,470.4
North Interior Karnataka,1921,0.2,40.2,312.8,229.8,583
North Interior Karnataka,1922,26,70.8,255.1,157,508.9
North Interior Karnataka,1923,13.4,82.5,495.1,11.7,602.7
North Interior Karnataka,1924,5.1,70,461.7,54.4,591.2
North Interior Karnataka,1925,0,120.6,374,148.2,642.8
North Interior Karnataka,1926,25.8,43.7,488.6,22.9,581
North Interior Karnataka,1927,1.4,48.1,523.9,107.4,680.8
North Interior Karnataka,1928,28.9,51.9,567.9,119.9,768.6
North Interior Karnataka,1929,26.9,89.5,373.2,108.5,598.1
North Interior Karnataka,1930,0.3,68.8,405.6,157.9,632.6
North Interior Karnataka,1931,0.1,68.2,514.2,136.7,719.2
North Interior Karnataka,1932,1.9,71.9,489.5,245.4,808.7
North Interior Karnataka,1933,2.9,147.8,553.1,243.4,947.2
North Interior Karnataka,1934,1.2,39.7,449.5,100.7,591.1
North Interior Karnataka,1935,14.3,43.3,512.4,144.9,714.9
North Interior Karnataka,1936,18.4,69.6,360.1,116.5,564.6
North Interior Karnataka,1937,14,92.6,325.4,120.4,552.4
North Interior Karnataka,1938,4.9,104.6,652.4,53.2,815.1
North Interior Karnataka,1939,0,29.5,474.7,149.7,653.9
North Interior Karnataka,1940,2,95.6,490.9,148.2,736.7
North Interior Karnataka,1941,14.6,43.3,415.9,61.9,535.7
North Interior Karnataka,1942,3.2,66.3,451.3,64.7,585.5
North Interior Karnataka,1943,7.5,152.5,517.1,202.1,879.2
North Interior Karnataka,1944,3.2,87.4,435.7,195.9,722.2
North Interior Karnataka,1945,0.3,32.5,450.1,61.1,544
North Interior Karnataka,1946,7.6,104.8,515.8,180.8,809
North Interior Karnataka,1947,15.3,54,656.7,60.4,786.4
North Interior Karnataka,1948,0.9,86.2,486.1,205.4,778.6
North Interior Karnataka,1949,1.5,94.5,562.5,104.8,763.3
North Interior Karnataka,1950,6.8,64.1,518.7,116.8,706.4
North Interior Karnataka,1951,0,85.6,510.4,112.4,708.4
North Interior Karnataka,1952,8,130.5,334.8,155.3,628.6
North Interior Karnataka,1953,0,44.8,598,248.3,891.1
North Interior Karnataka,1954,0,81.5,527.4,74.4,683.3
North Interior Karnataka,1955,0.1,133.1,689.9,144,967.1
North Interior Karnataka,1956,2.8,95.3,673.7,267.1,1038.9
North Interior Karnataka,1957,0.9,101,538.6,197.4,837.9
North Interior Karnataka,1958,2.2,153.6,480.9,115.2,751.9
North Interior Karnataka,1959,0.1,70.6,557.7,70.1,698.5
North Interior Karnataka,1960,0,111.7,526.5,53.4,691.6
North Interior Karnataka,1961,0.7,140.6,456.8,150.5,748.6
North Interior Karnataka,1962,5,114.2,532.6,187.1,838.9
North Interior Karnataka,1963,10.9,147.2,445.5,179.6,783.2
North Interior Karnataka,1964,0.8,35.8,727.6,135.6,899.8
North Interior Karnataka,1965,1.3,31.7,566.4,33.4,632.8
North Interior Karnataka,1966,13.7,99,455.7,155.2,723.6
North Interior Karnataka,1967,1.2,78.9,475.6,90.1,645.8
North Interior Karnataka,1968,17.7,76.1,504.8,128.7,727.3
North Interior Karnataka,1969,0,59.6,521.2,148.5,729.3
North Interior Karnataka,1970,0.6,109,585.3,95.7,790.6
North Interior Karnataka,1971,0.9,93.5,385.9,131.8,612.1
North Interior Karnataka,1972,2.4,66.7,347.2,83,499.3
North Interior Karnataka,1973,0,40,492.1,218.6,750.7
North Interior Karnataka,1974,0,112.8,526.9,177.4,817.1
North Interior Karnataka,1975,9.3,72.4,667.2,344.8,1093.7
North Interior Karnataka,1976,0,51.7,436.1,73.6,561.4
North Interior Karnataka,1977,1.2,120.5,521.1,207.1,849.9
North Interior Karnataka,1978,13.7,112.8,633,145.3,904.8
North Interior Karnataka,1979,15.1,70.4,727.3,150.4,963.2
North Interior Karnataka,1980,0.1,73.2,572.6,45.8,691.7
North Interior Karnataka,1981,6.2,62,724.5,84.5,877.2
North Interior Karnataka,1982,0.1,74.4,479.3,127.6,681.4
North Interior Karnataka,1983,0,24.7,669.6,83.5,777.8
North Interior Karnataka,1984,4.3,28.5,470.7,114.7,618.2
North Interior Karnataka,1985,2.9,61.7,339.8,96.7,501.1
North Interior Karnataka,1986,18.4,62.7,444.1,95.2,620.4
North Interior Karnataka,1987,1.3,47.4,483,215.4,747.1
North Interior Karnataka,1988,2.9,74.3,681.5,36.9,795.6
North Interior Karnataka,1989,0,60.8,569,46.3,676.1
North Interior Karnataka,1990,4.8,135.2,460.1,118.9,719
North Interior Karnataka,1991,0.2,108.4,552.9,58.5,720
North Interior Karnataka,1992,0,60.8,414.1,193.4,668.3
North Interior Karnataka,1993,0.1,55.5,427.1,249.1,731.8
North Interior Karnataka,1994,4.5,52.3,381.8,204.5,643.1
North Interior Karnataka,1995,28.4,50.3,416.6,167.1,662.4
North Interior Karnataka,1996,0,46.1,601.4,164.3,811.8
North Interior Karnataka,1997,4.3,54.9,852.8,183.7,1095.7
North Interior Karnataka,1998,0,39.2,626.7,186.7,852.6
North Interior Karnataka,1999,3.4,93.5,410.7,153.2,660.8
North Interior Karnataka,2000,3,57.5,533.6,118.4,712.5
North Interior Karnataka,2001,2.1,35.5,418.9,141.4,597.9
North Interior Karnataka,2002,11.7,55.6,333.3,129.8,530.4
North Interior Karnataka,2003,1.8,43.6,329.6,98.5,473.5
North Interior Karnataka,2004,5.3,125.3,445.2,66.1,641.9
North Interior Karnataka,2005,6.6,92.5,601.1,107.4,807.6
North Interior Karnataka,2006,0,107.9,470,72.6,650.5
North Interior Karnataka,2007,18.5,73.6,681.5,63.2,836.8
North Interior Karnataka,2008,9.6,161.2,452.4,89.2,712.4
North Interior Karnataka,2009,0.3,90.4,597.9,224.8,913.4
North Interior Karnataka,2010,12.1,55.5,630.3,155.2,853.1
North Interior Karnataka,2011,7.7,95.2,473.1,79.1,655.1
North Interior Karnataka,2012,34.7,55.3,359.2,134.6,583.8
North Interior Karnataka,2013,7.3,75.8,535,105.3,723.4
North Interior Karnataka,2014,6.1,148.6,482.6,119.4,756.7
North Interior Karnataka,2015,2.4,123.6,357.3,68.6,551.9
North Interior Karnataka,2016,0.7,67.1,524.4,32.8,625
North Interior Karnataka,2017,0,65.4,520.5,153.7,739.6
South Interior Karnataka,1901,36.7,145.3,566,254.9,1002.9
South Interior Karnataka,1902,2.4,147,522.2,348.6,1020.2
South Interior Karnataka,1903,0.3,137.8,766.9,364.9,1269.9
South Interior Karnataka,1904,1.5,193.4,527.8,123.2,845.9
South Interior Karnataka,1905,9.6,156.4,428,165.5,759.5
South Interior Karnataka,1906,15.6,53.1,693.5,242.5,1004.7
South Interior Karnataka,1907,4.5,142.9,734.8,116.2,998.4
South Interior Karnataka,1908,10.7,146.2,561.9,71.3,790.1
South Interior Karnataka,1909,21,215.4,683.9,167,1087.3
South Interior Karnataka,1910,1.1,124.3,735.1,296.6,1157.1
South Interior Karnataka,1911,0.9,157.2,547.8,200.4,906.3
South Interior Karnataka,1912,5.4,114.5,782.3,247.7,1149.9
South Interior Karnataka,1913,0.1,116.7,621.4,138.1,876.3
South Interior Karnataka,1914,0.6,80.3,640.5,205.3,926.7
South Interior Karnataka,1915,12.3,142,667.8,209.6,1031.7
South Interior Karnataka,1916,0.1,170.4,722.7,337.4,1230.6
South Interior Karnataka,1917,37.5,86.1,715,255.7,1094.3
South Interior Karnataka,1918,11.8,165,318.1,238.5,733.4
South Interior Karnataka,1919,4.8,134.6,653,218.9,1011.3
South Interior Karnataka,1920,8.8,103.1,586.5,130.4,828.8
South Interior Karnataka,1921,15.4,134.7,579.7,256.3,986.1
South Interior Karnataka,1922,17.3,143.3,453.5,283,897.1
South Interior Karnataka,1923,7.6,132.8,800.4,49.6,990.4
South Interior Karnataka,1924,1,140.5,868.4,117.2,1127.1
South Interior Karnataka,1925,0.1,187.9,612.4,182,982.4
South Interior Karnataka,1926,23.4,108.7,666.4,98.5,897
South Interior Karnataka,1927,2.6,98.9,668.7,93.6,863.8
South Interior Karnataka,1928,44.9,133.5,500.7,271.3,950.4
South Interior Karnataka,1929,18.4,230.9,603.1,182.6,1035
South Interior Karnataka,1930,11.8,194.6,480.1,306.9,993.4
South Interior Karnataka,1931,0,130.4,695.6,186.5,1012.5
South Interior Karnataka,1932,10.4,192.1,716.7,351,1270.2
South Interior Karnataka,1933,2.9,230.3,793.4,302.4,1329
South Interior Karnataka,1934,6.3,94.6,473.3,212.1,786.3
South Interior Karnataka,1935,7.4,106.4,635.2,205.7,954.7
South Interior Karnataka,1936,6.2,152.5,629.1,170.5,958.3
South Interior Karnataka,1937,9.9,187,532,182.2,911.1
South Interior Karnataka,1938,3.9,103.9,714.5,49.1,871.4
South Interior Karnataka,1939,3.5,133.2,589.6,298.2,1024.5
South Interior Karnataka,1940,0.1,199.1,650.4,330.4,1180
South Interior Karnataka,1941,3.5,119.9,626.1,188.1,937.6
South Interior Karnataka,1942,2.1,136.5,634.8,159.4,932.8
South Interior Karnataka,1943,25.3,241.9,536.1,333.8,1137.1
South Interior Karnataka,1944,24.5,157.2,584.3,259.6,1025.6
South Interior Karnataka,1945,1.6,148.5,523.3,119,792.4
South Interior Karnataka,1946,2.5,164.2,772.3,306.1,1245.1
South Interior Karnataka,1947,14,85.6,698.3,160.4,958.3
South Interior Karnataka,1948,4.1,227.8,640.9,201.3,1074.1
South Interior Karnataka,1949,0.2,139.5,534.9,201.9,876.5
South Interior Karnataka,1950,13.4,68.6,663.2,211.2,956.4
South Interior Karnataka,1951,0.2,209.1,584.7,131.3,925.3
South Interior Karnataka,1952,11,117.4,505.9,237.5,871.8
South Interior Karnataka,1953,2.7,106.1,836.7,310.5,1256
South Interior Karnataka,1954,2.3,174.6,670.3,183.9,1031.1
South Interior Karnataka,1955,1,227.3,577.6,196.1,1002
South Interior Karnataka,1956,1.8,133.5,718.1,390.2,1243.6
South Interior Karnataka,1957,0.5,197,611.7,255.6,1064.8
South Interior Karnataka,1958,4.6,208.2,828.2,168.9,1209.9
South Interior Karnataka,1959,2.7,115.3,1071.8,91,1280.8
South Interior Karnataka,1960,0.3,150.3,661.2,178.3,990.1
South Interior Karnataka,1961,5.5,226.7,996.2,181.1,1409.5
South Interior Karnataka,1962,8.3,205.3,794.1,299.2,1306.9
South Interior Karnataka,1963,4,142.7,631.1,215.1,992.9
South Interior Karnataka,1964,0.1,75.3,890.3,203.7,1169.4
South Interior Karnataka,1965,1.2,71.2,597.5,65.2,735.1
South Interior Karnataka,1966,5.1,118.1,617.9,269.8,1010.9
South Interior Karnataka,1967,5.7,108.2,701.8,124.5,940.2
South Interior Karnataka,1968,8,127.8,739.1,126.1,1001
South Interior Karnataka,1969,0,142,710.6,253.9,1106.5
South Interior Karnataka,1970,6.8,183.4,645,238.7,1073.9
South Interior Karnataka,1971,7.3,141.1,721.8,150,1020.2
South Interior Karnataka,1972,1.1,217.5,642,203.5,1064.1
South Interior Karnataka,1973,0,124.4,786.4,175.7,1086.5
South Interior Karnataka,1974,0.1,152,754.5,144.8,1051.4
South Interior Karnataka,1975,7.3,129.5,962.2,235.3,1334.3
South Interior Karnataka,1976,0.1,95.4,503.2,162.6,761.3
South Interior Karnataka,1977,1.3,201.8,697.2,307.5,1207.8
South Interior Karnataka,1978,7.5,147.2,857.9,218.9,1231.5
South Interior Karnataka,1979,29.5,84.4,809.6,197.2,1120.7
South Interior Karnataka,1980,0,185.3,857.1,182.6,1225
South Interior Karnataka,1981,1.9,140,880.1,162.5,1184.5
South Interior Karnataka,1982,0.1,119.5,735.8,148.1,1003.5
South Interior Karnataka,1983,0,83,870.3,157.8,1111.1
South Interior Karnataka,1984,10,159.1,742.4,152.4,1063.9
South Interior Karnataka,1985,4.2,108.7,644,102.5,859.4
South Interior Karnataka,1986,23.1,81.8,743.4,181.9,1030.2
South Interior Karnataka,1987,0.3,77.9,542.2,314.2,934.6
South Interior Karnataka,1988,3.1,168.2,794.5,56.4,1022.2
South Interior Karnataka,1989,0.1,89.8,715.7,107.8,913.4
South Interior Karnataka,1990,4.1,135.3,531.4,177.7,848.5
South Interior Karnataka,1991,1.1,175.4,792.1,252.6,1221.2
South Interior Karnataka,1992,0.5,107.5,832.9,260.2,1201.1
South Interior Karnataka,1993,0.5,95.5,648.9,293.2,1038.1
South Interior Karnataka,1994,14.1,129.4,750.3,263.9,1157.7
South Interior Karnataka,1995,4.4,106.5,643.4,128.9,883.2
South Interior Karnataka,1996,1.3,104.1,767.4,171.3,1044.1
South Interior Karnataka,1997,5,97.5,785.8,291.8,1180.1
South Interior Karnataka,1998,0,82.1,815.3,215.6,1113
South Interior Karnataka,1999,4.7,174.9,665.9,304.2,1149.7
South Interior Karnataka,2000,16.9,105.9,852.1,232.4,1207.3
South Interior Karnataka,2001,1.6,122.7,637.3,164.8,926.4
South Interior Karnataka,2002,13.4,100.1,454.5,187.8,755.8
South Interior Karnataka,2003,4.3,66.1,484.8,207.5,762.7
South Interior Karnataka,2004,21.9,258.8,716.9,135.9,1133.5
South Interior Karnataka,2005,11.1,153.9,850.9,303.4,1319.3
South Interior Karnataka,2006,0.3,187.2,695.3,147.7,1030.5
South Interior Karnataka,2007,0.4,117.4,927.9,185.3,1231
South Interior Karnataka,2008,21.5,200.1,764.4,154.6,1140.6
South Interior Karnataka,2009,0.2,154,827.4,176.8,1158.4
South Interior Karnataka,2010,9.6,171.6,743,315.6,1239.8
South Interior Karnataka,2011,14.5,176.1,690.2,206.5,1087.3
South Interior Karnataka,2012,10.1,152.7,563.6,151.6,878
South Interior Karnataka,2013,10.6,141.9,827.1,131,1110.6
South Interior Karnataka,2014,2.8,194.9,794.6,191.8,1184.1
South Interior Karnataka,2015,1.9,230.2,631.8,248.6,1112.5
South Interior Karnataka,2016,4,104,517.4,62,687.4
South Interior Karnataka,2017,5,191.8,665.2,199.8,1061.8
Kerala,1901,73.4,386.3,2122.8,666.1,3248.6
Kerala,1902,9.3,275.7,2403.3,638.2,3326.5
Kerala,1903,21.8,336.4,2343.1,570.1,3271.4
Kerala,1904,26.7,339.4,2398.2,365.3,3129.6
Kerala,1905,23.5,378.6,1881.5,458.1,2741.7
Kerala,1906,34.1,230.1,1943.1,500.8,2708.1
Kerala,1907,23.6,327.9,2737.8,581.6,3670.9
Kerala,1908,28.8,283.7,2023.6,312.2,2648.3
Kerala,1909,65.9,628.3,1940.4,415.5,3050.1
Kerala,1910,28.4,296.6,1886.5,637.1,2848.6
Kerala,1911,7.3,249.8,1934.1,535.6,2726.8
Kerala,1912,16.9,351.2,2453,630.2,3451.3
Kerala,1913,8.3,295.2,1729,578.2,2610.7
Kerala,1914,7.5,215,2066.2,610.5,2899.2
Kerala,1915,40.4,303.2,2167.1,514,3024.7
Kerala,1916,7.8,303.4,2170.3,463.9,2945.4
Kerala,1917,50.5,240.4,1851.8,562.1,2704.8
Kerala,1918,47.9,767.1,1104.2,582.7,2501.9
Kerala,1919,49.1,346.8,2024.9,582.3,3003.1
Kerala,1920,40.7,283.8,2318.1,660.6,3303.2
Kerala,1921,47.7,290.4,1927.5,454.4,2720
Kerala,1922,51.9,399.5,2231.2,585.1,3267.7
Kerala,1923,25.4,202.4,2928.5,328.6,3484.9
Kerala,1924,22.2,363,3451.3,389.8,4226.3
Kerala,1925,20.6,428.5,1995.2,617.9,3062.2
Kerala,1926,34.4,301.5,2307.8,321.7,2965.4
Kerala,1927,54.1,401.5,2259,280.2,2994.8
Kerala,1928,78.6,254.3,1640.4,529.4,2502.7
Kerala,1929,42.6,417.6,2353.4,548,3361.6
Kerala,1930,21.6,546.6,1719.7,730.1,3018
Kerala,1931,3.6,277.8,2558,420.1,3259.5
Kerala,1932,19.4,788.1,1797.9,797.7,3403.1
Kerala,1933,10.3,915.2,2581.9,565.4,4072.8
Kerala,1934,76.2,246.8,1653.5,434.2,2410.7
Kerala,1935,32.2,195.4,1682.8,587.7,2498.1
Kerala,1936,17.7,616.5,1947.5,461.4,3043.1
Kerala,1937,27.7,371.3,1877.1,542,2818.1
Kerala,1938,79.3,397.4,1841.3,316.1,2634.1
Kerala,1939,17.2,302.8,1969.4,648.1,2937.5
Kerala,1940,2.1,347.7,2162.7,605.3,3117.8
Kerala,1941,20.5,532.1,2031.9,526.7,3111.2
Kerala,1942,7.1,395.4,2071.5,577,3051
Kerala,1943,98.1,624.3,2067,674.9,3464.3
Kerala,1944,33,335.9,1498.7,622.3,2489.9
Kerala,1945,14.3,170.2,1716.5,531.3,2432.3
Kerala,1946,7.2,331.2,2485.7,741.4,3565.5
Kerala,1947,49.5,325.9,2359.5,263.1,2998
Kerala,1948,51.3,385.5,2183.7,418.7,3039.2
Kerala,1949,2.4,542.6,2094.7,302.8,2942.5
Kerala,1950,53.8,341.6,2342.9,408.4,3146.7
Kerala,1951,13.1,366,1823.1,503.4,2705.6
Kerala,1952,53.4,347.6,1477.7,456.1,2334.8
Kerala,1953,35.7,206.3,1825,477.8,2544.8
Kerala,1954,26.3,407,2107.4,397.2,2937.9
Kerala,1955,10.5,698.3,1849.7,576.1,3134.6
Kerala,1956,19.6,518,1720.1,540.6,2798.3
Kerala,1957,17.2,477.1,2107.4,501.5,3103.2
Kerala,1958,23.7,545.9,1948.7,404.8,2923.1
Kerala,1959,24.4,504.2,2831.3,386.3,3746.2
Kerala,1960,17.8,791,1939.2,637.6,3385.6
Kerala,1961,45,606,3229.3,377.6,4257.9
Kerala,1962,83.1,607.1,2101.6,584,3375.8
Kerala,1963,55,323.2,1848.4,424.4,2651
Kerala,1964,8.9,245.3,2079.8,535.2,2869.2
Kerala,1965,10,352.6,1509,470.9,2342.5
Kerala,1966,9.9,330.3,1593.4,688.2,2621.8
Kerala,1967,14.4,339.6,1937.3,277.8,2569.1
Kerala,1968,37.8,312.5,2711.4,331,3392.7
Kerala,1969,9.1,364,1870.5,421.3,2664.9
Kerala,1970,30.5,447.6,1860.7,364.5,2703.3
Kerala,1971,50.1,450.5,2254.6,321.5,3076.7
Kerala,1972,10.1,526,1596.8,606.3,2739.2
Kerala,1973,0.3,263.7,1749.3,399.1,2412.4
Kerala,1974,7,365.5,2188.3,206.7,2767.5
Kerala,1975,26.6,349.4,2529.3,593.1,3498.4
Kerala,1976,1.6,231.3,1297.1,538.8,2068.8
Kerala,1977,16.8,437,1788.4,805.4,3047.6
Kerala,1978,18,502.1,2081,575.6,3176.7
Kerala,1979,32.4,181.4,1840.5,448.8,2503.1
Kerala,1980,0.9,240.9,2077.5,484.1,2803.4
Kerala,1981,13.8,270.7,2274.4,446.9,3005.8
Kerala,1982,0.8,230.5,1689.3,302.7,2223.3
Kerala,1983,1.7,90,1907,321.8,2320.5
Kerala,1984,96.8,342,1951.7,371.7,2762.2
Kerala,1985,67.3,350.1,1650.5,322.9,2390.8
Kerala,1986,24.3,201,1498.4,369.7,2093.4
Kerala,1987,1.4,169.8,1347.2,619.2,2137.6
Kerala,1988,18.3,372.9,1845.6,166.6,2403.4
Kerala,1989,10.3,341,1664.8,406.5,2422.6
Kerala,1990,19.7,548.3,1638.1,487.2,2693.3
Kerala,1991,15.3,243.6,2515.6,410,3184.5
Kerala,1992,3.3,261.5,2392.6,582,3239.4
Kerala,1993,17.8,245.6,1823.1,631.2,2717.7
Kerala,1994,51.4,313.9,2493,552.5,3410.8
Kerala,1995,16.8,527.8,1933.2,381,2858.8
Kerala,1996,11.9,213,1938.5,446.5,2609.9
Kerala,1997,3.6,230.3,2342.9,675.7,3252.5
Kerala,1998,8.1,220.8,2263.3,659.2,3151.4
Kerala,1999,25.6,586.2,1662,640.9,2914.7
Kerala,2000,69.5,242.3,1739.3,361.4,2412.5
Kerala,2001,44.8,483.6,1891.9,510.7,2931
Kerala,2002,13.4,483.8,1359,651.3,2507.5
Kerala,2003,51.6,307.5,1542.6,493.1,2394.8
Kerala,2004,10.5,762,1669.5,444,2886
Kerala,2005,26.8,366,2157.6,480.8,3031.2
Kerala,2006,8.6,677.2,2193.8,541,3420.6
Kerala,2007,6.1,338.5,2688.5,456.5,3489.6
Kerala,2008,31.1,406.8,1671,415.8,2524.7
Kerala,2009,4.8,323.2,1958.9,523.8,2810.7
Kerala,2010,19.6,360.9,1928.1,823.3,3131.9
Kerala,2011,66.2,313.5,2209.2,446.4,3035.3
Kerala,2012,18.4,287.4,1535.6,309.8,2151.2
Kerala,2013,44,218.5,2561.2,431.8,3255.5
Kerala,2014,14.9,364.6,2164.9,502.2,3046.6
Kerala,2015,8.9,466,1514.7,611.1,2600.7
Kerala,2016,19.4,314.1,1352.3,185,1870.8
Kerala,2017,13,353.9,1856.4,441.5,2664.8
Lakshadweep,1901,109,415.9,505.7,428.6,1459.2
Lakshadweep,1902,108.9,252.1,1171.8,626,2158.8
Lakshadweep,1903,158.5,173.6,968.3,137.5255424,1437.925542
Lakshadweep,1904,0,170,776.1,230.8,1176.9
Lakshadweep,1905,62.4,166.7,954.4,391.4,1574.9
Lakshadweep,1906,17.8,271.2,1100,422.6,1811.6
Lakshadweep,1907,109.9,200.5,632,516.4,1458.8
Lakshadweep,1908,27.2,318.5,1167.5,445.9,1959.1
Lakshadweep,1909,70.4,175,800.3,417.8,1463.5
Lakshadweep,1910,2.3,268.2,1089.8,488.9,1849.2
Lakshadweep,1911,22.4,104.2,799,762.1,1687.7
Lakshadweep,1912,66,291.8,810.6,486.5,1654.9
Lakshadweep,1913,78.8,347.7,741.4,350.6,1518.5
Lakshadweep,1914,10.4,184.2,971.5,867.9,2034
Lakshadweep,1915,0,216.7,943.1,385.7,1545.5
Lakshadweep,1916,13.5,191.2,1080.7,113.1,1398.5
Lakshadweep,1917,87.53777193,156.1237257,1064.185504,153.7402553,1461.587257
Lakshadweep,1919,75.7,314.8,1092,444,1926.5
Lakshadweep,1920,104.2043738,288.1,1028.7,651.5,2072.504374
Lakshadweep,1921,37.6,255.5,922.7118632,373.6,1589.411863
Lakshadweep,1922,74.5,326.9,1106.5,420.6,1928.5
Lakshadweep,1923,45.3,38.5,1075.6,412.8,1572.2
Lakshadweep,1924,24.8,287.2,1539.7,120.3,1972
Lakshadweep,1925,9.8,292.3,878.6,496.2,1676.9
Lakshadweep,1926,278.8,429.6,911.3,216.5,1836.2
Lakshadweep,1927,122.9,310.1,826.2637799,153.7402553,1413.004035
Lakshadweep,1928,109.1,241.0955035,704.4,379.7,1434.295503
Lakshadweep,1929,72.7,388.5,932.5,168.4906849,1562.190685
Lakshadweep,1930,38.6,124.8,772.4,322.6,1258.4
Lakshadweep,1931,18.93777193,223.1,1067.4,316.4,1625.837772
Lakshadweep,1932,0.2,377.8,1024.6,491.1,1893.7
Lakshadweep,1933,40.6,721.8,1291.1,260.6,2314.1
Lakshadweep,1934,128,73.3,649.9,236.7,1087.9
Lakshadweep,1935,16.9,56.9,1074.8,380.6,1529.2
Lakshadweep,1936,1.5,414.7,1021.5,306.4,1744.1
Lakshadweep,1937,10.8,97,944.1,391.7,1443.6
Lakshadweep,1938,13.1,195.8,894.3,444.4,1547.6
Lakshadweep,1939,9.5,22.8,927.8,247.2,1207.3
Lakshadweep,1940,15.2,80.6,838.1,472.8,1406.7
Lakshadweep,1941,60.9,231.3,676.2,195,1163.4
Lakshadweep,1942,43.8,238.3,1183.7,320.4,1786.2
Lakshadweep,1943,170,189.0817117,1126.2,507.6,1992.881712
Lakshadweep,1944,93.3,196.9,880.4,497.5,1668.1
Lakshadweep,1945,18.1,55.1,894.6,353.5,1321.3
Lakshadweep,1946,17.2,127.1465105,1064.185504,153.7402553,1362.27227
Lakshadweep,1947,29.2,252.4,1341.8,132.5,1755.9
Lakshadweep,1948,75.7,138.4,601.8,509.4,1325.3
Lakshadweep,1949,3.2,374.9,1288.2,128.3906849,1794.690685
Lakshadweep,1950,47.2,253.6,1009.9,183.4,1494.1
Lakshadweep,1951,53.2,273.6,1169,219.5,1715.3
Lakshadweep,1952,32.5,164.8,619.3,307.9,1124.5
Lakshadweep,1953,51.2,59.6,937.7,557.7,1606.2
Lakshadweep,1954,74.1,176.7,991.1,313.6,1555.5
Lakshadweep,1955,50.5,340.6,926.6,230.6,1548.3
Lakshadweep,1956,41.3,311.6,705.5,229,1287.4
Lakshadweep,1957,12.3,253.9,636.1,444.9,1347.2
Lakshadweep,1958,1.8,124,646.1,220.7,992.6
Lakshadweep,1959,15,380.1,877.9,310.6,1583.6
Lakshadweep,1960,69.6,585.8,823.8,422.6,1901.8
Lakshadweep,1961,107.7,452.4,1334.5,340.7,2235.3
Lakshadweep,1962,11.1,412.7,842.3,320.5,1586.6
Lakshadweep,1963,239.6,283.7,971.7,407.1,1902.1
Lakshadweep,1964,6,109.8,1300.2,235.7,1651.7
Lakshadweep,1965,7.5,205.8,724.9,467.7,1405.9
Lakshadweep,1966,21.5,45.5,1182.9,491.6,1741.5
Lakshadweep,1967,10.5,148.3,978.6,149.9,1287.3
Lakshadweep,1968,10.5,92.6,1120.5,120.8,1344.4
Lakshadweep,1969,34.1,301.2,595.8,485,1416.1
Lakshadweep,1970,25,211,1320,227,1783
Lakshadweep,1971,16.1,302,1273.4,309.9,1901.4
Lakshadweep,1972,1.1,92.7,871,322.8,1287.6
